"Site","years","months","monthly","Temp_avg","Temp_min","Temp_max","Rain_sum","Pressure_avg","RH_avg","DP_avg","WS_avg","WD_avg","GS_max","SR_avg"
"Pink Mountain","2014","Oct","min",-8.17,-9.27,-6.39,0,803.47,60.44,-9.18,0,Inf,0,27.38
"Pink Mountain","2014","Oct","obs_na",0,0,0,0,0,0,0,0,31,0,0
"Pink Mountain","2014","Nov","mean",-8.04,-11.08,-5.25,0,815.53,69.89,-13.71,4.51,NA,13.95,38
"Pink Mountain","2014","Nov","max",2.82,-0.51,5.92,0,829,92.5,-1.25,9.82,-Inf,25.89,84.46
"Pink Mountain","2014","Nov","min",-27.03,-29.45,-22.83,0,799.26,21.12,-29.3,0,Inf,0,14.68
"Pink Mountain","2014","Nov","obs_na",0,0,0,0,0,0,0,0,30,0,0
"Pink Mountain","2014","Dec","mean",-6.65,-8.71,-4.4,0,810.66,72.7,-11.33,6.7,NA,18.19,23.69
"Pink Mountain","2014","Dec","max",-0.2,-1.16,1.15,0,833.69,90.52,-1.79,11.1,-Inf,30.45,36.7
"Pink Mountain","2014","Dec","min",-19.87,-23.78,-14.2,0,796.19,23.88,-24.48,0.89,Inf,6.85,6.91
"Pink Mountain","2014","Dec","obs_na",0,0,0,0,0,0,0,0,31,0,0
"Pink Mountain","2015","Jan","mean",-8.31,-11.01,-5.26,0.25,815.1,75.63,-11.97,6.3,NA,19.56,27.65
"Pink Mountain","2015","Jan","max",-0.33,-1.47,1.81,5.8,830.23,90.64,-3.54,10.68,-Inf,31.6,57.07
"Pink Mountain","2015","Jan","min",-26.49,-28.09,-22.88,0,801.65,56.92,-28.83,1.36,Inf,6.47,8.43
"Pink Mountain","2015","Jan","obs_na",0,0,0,0,0,0,0,0,31,0,0
"Pink Mountain","2015","Feb","mean",-8.62,-11.95,-5.54,0.06,816.74,72.72,-12.92,5.12,NA,16.3,71.4
"Pink Mountain","2015","Feb","max",3.07,0.66,5.54,0.8,828.62,92.88,-2.38,9.66,-Inf,30.84,122.27
"Pink Mountain","2015","Feb","min",-32.3,-33.45,-30.83,0,795.53,41.05,-35.07,1.3,Inf,6.09,22.85
"Pink Mountain","2015","Feb","obs_na",0,0,0,0,0,0,0,0,28,0,0
"Pink Mountain","2015","Mar","mean",-5.51,-8.27,-2.75,0.1,813.41,71.94,-10.24,4.48,NA,15.08,131.21
"Pink Mountain","2015","Mar","max",0.84,-1.1,3.14,1.4,823.81,92.49,-3.69,12.42,-Inf,29.69,209.2
"Pink Mountain","2015","Mar","min",-18.15,-22.47,-14.71,0,797.66,22.58,-20.13,0,Inf,0,52.65
"Pink Mountain","2015","Mar","obs_na",0,0,0,0,0,0,0,0,31,0,0
"Pink Mountain","2015","Apr","mean",-3.11,-5.59,-0.4,0.11,813.15,71.83,-7.88,4.88,NA,15.48,221.1
"Pink Mountain","2015","Apr","max",5.26,2.72,9.71,0.8,825.68,93.96,1.08,9.47,-Inf,28.17,293.59
"Pink Mountain","2015","Apr","min",-8.44,-10.02,-7.35,0,796.44,34.91,-13.73,0,Inf,0,109.93
"Pink Mountain","2015","Apr","obs_na",0,0,0,0,0,0,0,0,30,0,0
"Pink Mountain","2015","May","mean",5.16,1.88,8.48,0.36,822.41,58.75,-3.32,3.68,NA,11.8,267.84
"Pink Mountain","2015","May","max",13.94,10.83,16.61,3.4,828.95,93.68,4.07,6.44,-Inf,19.03,375.05
"Pink Mountain","2015","May","min",-7.05,-8.6,-5.67,0,809.51,32.33,-10.94,0,Inf,0,117.07
"Pink Mountain","2015","May","obs_na",0,0,0,0,0,0,0,0,31,0,0
"Pink Mountain","2015","Jun","mean",8.32,5.53,11.79,3.49,821.29,70.08,2.54,4.16,NA,15.29,262.55
"Pink Mountain","2015","Jun","max",16.77,13.35,20.75,29.4,831.77,98.38,6.66,8.47,-Inf,25.89,402.23
"Pink Mountain","2015","Jun","min",-0.11,-4.17,3.2,0,812.97,38.15,-2.99,1,Inf,7.99,57.34
"Pink Mountain","2015","Jun","obs_na",0,0,0,0,0,0,0,0,30,0,0
"Pink Mountain","2015","Jul","mean",10.01,7.02,13.32,1.92,819.89,70.03,4.35,4.4,NA,15.19,250.74
"Pink Mountain","2015","Jul","max",16.5,13.09,20.53,14.4,827.63,96.88,9.2,7.09,-Inf,25.89,390.83
"Pink Mountain","2015","Jul","min",4.97,3.25,6.61,0,813.23,37.13,-2.26,2.3,Inf,7.61,79.43
"Pink Mountain","2015","Jul","obs_na",0,0,0,0,0,0,0,0,31,0,0
"Pink Mountain","2015","Aug","mean",7.12,4.93,9.75,2.75,818.96,79.68,3.66,4.21,NA,15.47,184.48
"Pink Mountain","2015","Aug","max",10.89,9.61,14.27,22.2,827.62,99.61,8.68,9.34,-Inf,25.89,293.17
"Pink Mountain","2015","Aug","min",1.81,-1.38,2.58,0,799.67,62.61,-2.43,0.57,Inf,4.95,47.8
"Pink Mountain","2015","Aug","obs_na",0,0,0,0,0,0,0,0,31,0,0
"Pink Mountain","2015","Sep","mean",2.05,-0.16,4.64,0.37,815.34,79.43,-1.36,4.73,NA,15.46,150.61
"Pink Mountain","2015","Sep","max",10.89,8.67,13.45,2.8,823.81,96.55,5.52,9.61,-Inf,25.51,247.49
"Pink Mountain","2015","Sep","min",-3.1,-6.33,-1.5,0,804.12,63.65,-6.95,0,Inf,0,50.3
"Pink Mountain","2015","Sep","obs_na",0,0,0,0,0,0,0,0,30,0,0
"Pink Mountain","2015","Oct","mean",0.67,-1.75,3.01,0.18,815.44,71.26,-4.41,5.23,NA,16.76,82.31
"Pink Mountain","2015","Oct","max",7.27,4.14,10,3.6,829.42,94.22,4.45,9.47,-Inf,33.88,157.38
"Pink Mountain","2015","Oct","min",-5.69,-9.03,-3.72,0,798.44,35.58,-14.86,0,Inf,0,29.57
"Pink Mountain","2015","Oct","obs_na",0,0,0,0,0,0,0,0,31,0,0
"Pink Mountain","2015","Nov","mean",-6.54,-8.68,-4.4,0.02,810.16,67.09,-12.82,6.25,NA,18.37,43.5
"Pink Mountain","2015","Nov","max",2.52,0.77,4.35,0.6,823.54,92.01,-6.85,11.06,-Inf,31.98,78.37
"Pink Mountain","2015","Nov","min",-14.76,-17.81,-12.45,0,794.83,18.28,-19.28,0,Inf,0,9.99
"Pink Mountain","2015","Nov","obs_na",0,0,0,0,0,0,0,0,30,0,0
"Pink Mountain","2015","Dec","mean",-8.94,-10.76,-7.16,0.01,805.66,75.23,-13.04,4.8,NA,15.69,25.37
"Pink Mountain","2015","Dec","max",0.27,-2.04,2.21,0.2,821.61,93.91,-5.74,8.95,-Inf,33.88,40.35
"Pink Mountain","2015","Dec","min",-18.7,-20.93,-16.28,0,793.16,26.15,-21.05,0.65,Inf,3.05,4.2
"Pink Mountain","2015","Dec","obs_na",0,0,0,0,0,0,0,0,31,0,0
"Pink Mountain","2016","Jan","mean",-5.9,-8.14,-3.92,0.02,810.96,68.82,-11.63,4.87,NA,15.47,35.08
"Pink Mountain","2016","Jan","max",1.29,-1.36,4.19,0.6,820.99,91.52,-4.83,9.31,-Inf,31.22,64.73
"Pink Mountain","2016","Jan","min",-14.21,-17.64,-12.34,0,798.23,19.66,-20,0.73,Inf,3.81,8.78
"Pink Mountain","2016","Jan","obs_na",0,0,0,0,0,0,0,0,31,0,0
"Pink Mountain","2016","Feb","mean",-6.55,-9.1,-4.11,0,812.41,76.71,-10.17,4.83,NA,15.35,69.31
"Pink Mountain","2016","Feb","max",0.54,-2.8,3.62,0,822.93,93.63,-2.14,9.26,-Inf,29.31,120.93
"Pink Mountain","2016","Feb","min",-17.77,-20.4,-14.67,0,792.9,49.07,-19.44,0,Inf,0,37.01
"Pink Mountain","2016","Feb","obs_na",0,0,0,0,0,0,0,0,29,0,0
"Pink Mountain","2016","Mar","mean",-5.51,-7.96,-2.9,0.06,811.75,79.18,-8.82,3.89,NA,11.1,130.43
"Pink Mountain","2016","Mar","max",6.77,0.99,11.52,1,827.41,93.08,-1.79,9.5,-Inf,23.22,224.16
"Pink Mountain","2016","Mar","min",-12.99,-17.77,-9.64,0,798.25,49.98,-14.32,0,Inf,0.38,40.04
"Pink Mountain","2016","Mar","obs_na",0,0,0,0,0,0,0,0,31,0,0
"Pink Mountain","2016","Apr","mean",0.37,-2.46,3.44,0.37,817.5,69.89,-4.97,4.7,NA,15.15,203.93
"Pink Mountain","2016","Apr","max",8.74,6.61,13.02,5.6,825.68,95.44,-0.31,9.64,-Inf,33.12,319.41
"Pink Mountain","2016","Apr","min",-4.4,-6.77,-3.09,0,809.8,37.09,-12.16,1.65,Inf,6.47,64.63
"Pink Mountain","2016","Apr","obs_na",0,0,0,0,0,0,0,0,30,0,0
"Pink Mountain","2016","May","mean",3.44,0.18,6.53,1.68,820.89,70.14,-2.48,4.16,NA,13.62,247.49
"Pink Mountain","2016","May","max",12.48,9.04,16.44,19,832.4,99.22,3.65,8.6,-Inf,22.08,380.36
"Pink Mountain","2016","May","min",-3.88,-5.51,-2.63,0,810.67,36.32,-10.08,0,Inf,0,108.17
"Pink Mountain","2016","May","obs_na",0,0,0,0,0,0,0,0,31,0,0
"Pink Mountain","2016","Jun","mean",8.48,5.64,11.63,5.5,820.48,72.03,3.23,4.4,NA,14.83,250.4
"Pink Mountain","2016","Jun","max",13.65,11.42,17.53,41.6,830.84,99.16,7.93,12.18,-Inf,29.69,399.62
"Pink Mountain","2016","Jun","min",0.74,-0.45,3.38,0,810.07,36.96,-3.4,1.03,Inf,6.09,71.19
"Pink Mountain","2016","Jun","obs_na",0,0,0,0,0,0,0,0,30,0,0
"Pink Mountain","2016","Jul","mean",10.19,7.63,12.88,3.52,822.73,77.65,6.15,3.54,NA,11.73,220.43
"Pink Mountain","2016","Jul","max",15.01,11.78,18.11,23.6,832.42,100,8.99,8.39,-Inf,20.56,393.23
"Pink Mountain","2016","Jul","min",6.13,4.4,7.54,0,815.01,52.11,2.86,1.16,Inf,6.47,61.65
"Pink Mountain","2016","Jul","obs_na",0,0,0,0,0,0,0,0,31,0,0
"Pink Mountain","2016","Aug","mean",9.06,6.54,11.99,3.95,824.38,77.51,4.93,3.8,NA,13.36,195.03
"Pink Mountain","2016","Aug","max",14.31,11.18,17.96,28,833.02,100,10.11,6.98,-Inf,27.41,291.35
"Pink Mountain","2016","Aug","min",-0.72,-1.93,0,0,815.78,55.59,-1,1.22,Inf,6.47,59.51
"Pink Mountain","2016","Aug","obs_na",0,0,0,0,7,0,0,0,31,0,0
"Pink Mountain","2016","Sep","mean",3.58,1.15,6.27,0.53,818.67,75.49,-0.69,4.54,NA,15.44,127.09
"Pink Mountain","2016","Sep","max",10.22,7.92,12.82,7.4,821.95,100,3.1,8.76,-Inf,26.65,198.74
"Pink Mountain","2016","Sep","min",-5.44,-6.14,-4.32,0,816.12,42.68,-6.38,0.17,Inf,4.19,37.85
"Pink Mountain","2016","Sep","obs_na",0,0,0,0,27,0,0,0,30,0,0
"Pink Mountain","2016","Oct","mean",-6.07,-8.07,-3.74,0.04,NA,87.8,-7.88,1.53,NA,5.38,64.64
"Pink Mountain","2016","Oct","max",-2.24,-3.01,1.72,0.4,-Inf,95.21,-4.14,9.09,-Inf,26.27,148.22
"Pink Mountain","2016","Oct","min",-13.42,-15.14,-12.6,0,Inf,61.23,-14.84,0,Inf,0,17.17
"Pink Mountain","2016","Oct","obs_na",0,0,0,0,31,0,0,0,31,0,0
"Pink Mountain","2016","Nov","mean",-5.62,-7.53,-3.4,0.05,NA,80.96,-8.51,5.92,NA,16.18,37.71
"Pink Mountain","2016","Nov","max",1.24,-0.84,3.91,1,-Inf,91.18,-0.45,11.5,-Inf,25.89,79.88
"Pink Mountain","2016","Nov","min",-17.25,-18.34,-16.04,0,Inf,58.15,-18.98,0,Inf,0,9.47
"Pink Mountain","2016","Nov","obs_na",0,0,0,0,30,0,0,0,30,0,0
"Pink Mountain","2016","Dec","mean",-13.98,-16.3,-11.42,0.01,NA,72.41,-18.22,6.26,NA,18.59,22.74
"Pink Mountain","2016","Dec","max",-6.02,-8.33,-4.41,0.2,-Inf,89.35,-7.95,10.68,-Inf,30.07,36.6
"Pink Mountain","2016","Dec","min",-27.09,-30.34,-26.55,0,Inf,29.15,-29.47,0.06,Inf,2.28,7.53
"Pink Mountain","2016","Dec","obs_na",0,0,0,0,31,0,0,0,31,0,0
"Pink Mountain","2017","Jan","mean",-9.93,-12.3,-7.23,0.03,NA,81.55,-12.6,6.48,NA,19.57,32.68
"Pink Mountain","2017","Jan","max",-1.9,-3.09,-0.12,0.4,-Inf,94.16,-3.32,12.66,-Inf,33.5,61.44
"Pink Mountain","2017","Jan","min",-25.96,-29.12,-21.27,0,Inf,64.76,-28.2,1.65,Inf,7.99,11.34
"Pink Mountain","2017","Jan","obs_na",0,0,0,0,31,0,0,0,31,0,0
"Pink Mountain","2017","Feb","mean",-12.46,-15.16,-9.86,0.22,NA,80.77,-15.28,4.79,NA,15.05,53.97
"Pink Mountain","2017","Feb","max",2.17,0.11,3.93,5.4,-Inf,92.32,-2.56,11.5,-Inf,35.4,96.39
"Pink Mountain","2017","Feb","min",-24.61,-26.61,-19.65,0,Inf,48.43,-26.78,0,Inf,0,16.75
"Pink Mountain","2017","Feb","obs_na",0,0,0,0,28,0,0,0,28,0,0
"Pink Mountain","2017","Mar","mean",-12.95,-15.98,-9.78,0.06,NA,82.33,-15.45,4.68,NA,13.17,133.89
"Pink Mountain","2017","Mar","max",-2.68,-4.17,-0.59,0.6,-Inf,91.6,-5.3,11.01,-Inf,27.41,214.1
"Pink Mountain","2017","Mar","min",-28.51,-31.19,-25.9,0,Inf,53.33,-30.88,0,Inf,1.14,59.2
"Pink Mountain","2017","Mar","obs_na",0,0,0,0,31,0,0,0,31,0,0
"Pink Mountain","2017","Apr","mean",-4.55,-7.12,-2.2,0.33,NA,80.87,-7.63,3.19,NA,10.72,196.28
"Pink Mountain","2017","Apr","max",0.88,-1.01,3.04,3.4,-Inf,95.78,-3.33,8.31,-Inf,23.98,320.83
"Pink Mountain","2017","Apr","min",-14.22,-17.21,-11.69,0,Inf,53.45,-15.67,0,Inf,0,98.01
"Pink Mountain","2017","Apr","obs_na",0,0,0,0,30,0,0,0,30,0,0
"Pink Mountain","2017","May","mean",3.53,1.07,6.09,1.41,NA,71.95,-1.71,5.08,NA,15.31,266.3
"Pink Mountain","2017","May","max",13.71,12.24,17.3,10.4,-Inf,98.29,4.16,9.99,-Inf,25.51,404.05
"Pink Mountain","2017","May","min",-3.41,-5.48,-2.36,0,Inf,43.42,-7.3,0,Inf,0,73.33
"Pink Mountain","2017","May","obs_na",0,0,0,0,31,0,0,0,31,0,0
"Pink Mountain","2017","Jun","mean",6.96,3.8,10.8,1.67,NA,72.69,1.97,5.07,NA,15.72,252.73
"Pink Mountain","2017","Jun","max",13.24,9.88,18.13,7,-Inf,98.7,6.85,9.71,-Inf,24.74,421.35
"Pink Mountain","2017","Jun","min",1.25,-0.96,2.96,0,Inf,49.74,-5.9,1.79,Inf,8.38,85.41
"Pink Mountain","2017","Jun","obs_na",0,0,0,0,30,0,0,0,30,0,0
"Pink Mountain","2017","Jul","mean",9.24,5.97,12.47,1.39,823.86,71.91,4.08,4.11,5.47,14.75,253.02
"Pink Mountain","2017","Jul","max",15.04,12.15,19.08,14.4,832.52,97.75,8.5,7.74,34.11,22.08,393.96
"Pink Mountain","2017","Jul","min",4.54,2.1,6.97,0,820.04,49.73,-1.48,1.86,312.97,7.23,66.04
"Pink Mountain","2017","Jul","obs_na",0,0,0,0,24,0,0,0,24,0,0
"Pink Mountain","2017","Aug","mean",10.54,7.69,13.88,1.13,822.21,65.24,3.9,4.41,16.7,14.25,235.08
"Pink Mountain","2017","Aug","max",18.88,17.03,21.32,26.8,834.96,98.33,9.67,6.55,89.03,27.87,341.61
"Pink Mountain","2017","Aug","min",5.19,2.77,7.65,0,812.64,46.75,-2.03,2.25,296.88,7.6,68.89
"Pink Mountain","2017","Aug","obs_na",0,0,0,0,0,0,0,0,0,0,0
"Pink Mountain","2017","Sep","mean",6.81,4.19,9.65,0.89,819.56,67.27,0.32,4.86,19.72,15.44,138.26
"Pink Mountain","2017","Sep","max",20.09,17.15,23.47,14.4,831.28,99.26,5.15,10.52,86.21,24.95,247.75
"Pink Mountain","2017","Sep","min",-0.18,-0.82,0.61,0,808.92,21,-3.65,2.9,278.8,8.58,20.4
"Pink Mountain","2017","Sep","obs_na",0,0,0,0,0,0,0,0,0,0,0
"Pink Mountain","2017","Oct","mean",-1.56,-4.03,1.23,0.15,814.82,75.22,-5.89,5.38,20.33,17.67,82.02
"Pink Mountain","2017","Oct","max",11.33,7.87,15.32,2.2,831.63,93.83,4.8,7.46,83.93,24.75,158.68
"Pink Mountain","2017","Oct","min",-8.39,-11.11,-5.7,0,794.38,39.18,-11.62,2.18,274.45,6.82,26.29
"Pink Mountain","2017","Oct","obs_na",0,0,0,0,0,0,0,0,0,0,0
"Pink Mountain","2017","Nov","mean",-12.23,-15.33,-8.95,0.1,809.62,79.34,-15.54,5.43,7.55,15.58,33.09
"Pink Mountain","2017","Nov","max",-2.83,-6.33,0.66,1.6,825.68,89.54,-5.36,9.42,70.48,27.87,70.5
"Pink Mountain","2017","Nov","min",-23.06,-23.73,-22.32,0,795.26,30.7,-25.21,1.48,270.43,5.46,12.38
"Pink Mountain","2017","Nov","obs_na",0,0,0,0,0,0,0,0,0,0,0
"Pink Mountain","2017","Dec","mean",-9.04,-11.51,-6.33,0.75,818.65,64.08,-15.15,5.69,3.88,19.23,26.19
"Pink Mountain","2017","Dec","max",3.77,2.4,5.39,11.4,830.58,85.82,-3.38,9.06,77.74,28.07,39.3
"Pink Mountain","2017","Dec","min",-27.25,-29.79,-26.14,0,801.41,38.09,-30.03,2.37,277.98,6.24,9.1
"Pink Mountain","2017","Dec","obs_na",0,0,0,0,0,0,0,0,0,0,0
"Pink Mountain","2018","Jan","mean",-10.88,-13.66,-7.79,0.47,812.23,77.8,-14.3,4.87,15.27,14.49,28.93
"Pink Mountain","2018","Jan","max",4.28,2.5,9.26,6.4,826.13,91.06,-1.77,9.04,77.27,29.43,51.81
"Pink Mountain","2018","Jan","min",-32.43,-34.26,-29.19,0,797.27,42.1,-35.2,0.94,290.8,3.12,11.39
"Pink Mountain","2018","Jan","obs_na",0,0,0,0,0,0,0,0,0,0,0
"Pink Mountain","2018","Feb","mean",-15.06,-18.35,-11.6,0.72,812.8,71.06,-19.67,5.3,3.65,15.88,69.88
"Pink Mountain","2018","Feb","max",-4.17,-5.76,-2.51,13,825.63,84.82,-10.2,9.56,87.32,29.04,136.24
"Pink Mountain","2018","Feb","min",-29.32,-30.69,-27.28,0,796.8,34.7,-31.77,1.29,270.44,6.43,21.96
"Pink Mountain","2018","Feb","obs_na",0,0,0,0,0,0,0,0,0,0,0
"Pink Mountain","2018","Mar","mean",-11.18,-14.07,-8.17,0.03,814.76,75.83,-14.96,5.18,10.63,13.17,126.12
"Pink Mountain","2018","Mar","max",2.05,-1.3,5.69,0.6,824.92,90.05,-5.89,13.69,77.57,24.95,231.02
"Pink Mountain","2018","Mar","min",-24.22,-25.9,-22.17,0,804.08,42.15,-26.54,1.83,290.66,6.63,49.52
"Pink Mountain","2018","Mar","obs_na",0,0,0,0,0,0,0,0,0,0,0
"Pink Mountain","2018","Apr","mean",-6.04,-9.01,-2.77,0.32,815.91,75.76,-9.98,4.92,26.41,14.66,208.56
"Pink Mountain","2018","Apr","max",8.36,5.85,11.13,4.8,824.98,92.31,-2.48,8.16,89.5,28.46,322.7
"Pink Mountain","2018","Apr","min",-18.74,-22.07,-16.74,0,808.32,46.5,-20.57,1.61,273.43,5.46,79.68
"Pink Mountain","2018","Apr","obs_na",0,0,0,0,0,0,0,0,0,0,0
"Pink Mountain","2018","May","mean",6.2,2.76,9.86,0.7,819.8,59.04,-1.77,4.67,357.78,16.09,277.61
"Pink Mountain","2018","May","max",13.87,9.93,17.77,7.8,828.81,92.19,5.11,6.66,70.6,28.65,364.42
"Pink Mountain","2018","May","min",0.14,-2.36,2.07,0,811.96,35.48,-8.32,2.95,270.85,9.74,157.07
"Pink Mountain","2018","May","obs_na",0,0,0,0,0,0,0,0,0,0,0
"Pink Mountain","2018","Jun","mean",7.5,4.58,10.52,4.89,817.53,71.53,1.96,4.07,19.36,14.24,238.26
"Pink Mountain","2018","Jun","max",20.37,16.99,23.28,45.6,828,96.65,8.24,9.44,86.5,29.43,389.84
"Pink Mountain","2018","Jun","min",-0.76,-2.42,1.34,0,806.55,35.65,-2.85,1.95,284.17,8.38,33.17
"Pink Mountain","2018","Jun","obs_na",0,0,0,0,0,0,0,0,0,0,0
"Pink Mountain","2018","Jul","mean",10.3,7.42,13.57,1.97,825.94,71.71,4.84,4.3,357.73,13.59,237.63
"Pink Mountain","2018","Jul","max",19.93,17.63,23.55,15.8,833.88,98.99,10.28,9.03,76.73,19.88,384.53
"Pink Mountain","2018","Jul","min",3.03,-0.62,4.69,0,817.69,40.95,2.17,1.66,277.28,6.24,44.68
"Pink Mountain","2018","Jul","obs_na",0,0,0,0,0,0,0,0,0,0,0
"Pink Mountain","2018","Aug","mean",10.19,7.25,13.26,2.08,820.74,64.05,3.01,4.14,4.63,14.99,212.81
"Pink Mountain","2018","Aug","max",17.46,14.41,22.27,17.2,831.83,97.85,8.87,6.55,88.23,20.85,329.43
"Pink Mountain","2018","Aug","min",2.54,-0.06,3.88,0,810.11,35.8,-3.41,2.58,274.88,7.8,35.67
"Pink Mountain","2018","Aug","obs_na",0,0,0,0,0,0,0,0,0,0,0
"Pink Mountain","2018","Sep","mean",-1.19,-3.68,1.49,0.29,822.3,83.1,-3.91,3.68,10,10.71,132.43
"Pink Mountain","2018","Sep","max",5.88,2.82,9.76,2.2,829.59,99.05,4.2,7.33,87.85,17.93,248.38
"Pink Mountain","2018","Sep","min",-9.14,-10.9,-6.77,0,813.95,56.17,-10.38,0.04,277.1,1.17,48.22
"Pink Mountain","2018","Sep","obs_na",0,0,0,0,0,0,0,0,0,0,0
"Pink Mountain","2018","Oct","mean",-0.86,-3.18,1.55,0.65,817.98,68.9,-6.68,4.74,15.64,15.81,78.74
"Pink Mountain","2018","Oct","max",8.96,6.23,11.59,9.8,826.03,94.34,-2.14,9,76.39,28.65,129.05
"Pink Mountain","2018","Oct","min",-9.9,-12.16,-7.48,0,808.15,24.28,-11.55,0,272.02,0,29.1
"Pink Mountain","2018","Oct","obs_na",0,0,0,0,0,0,0,0,0,0,0
"Saxton Lake","2007","Jul","mean",16,8.85,22.61,0.98,929.75,69.7,9.6,1.83,24.44,8.24,232.46
"Saxton Lake","2007","Jul","max",20.97,14.85,32.76,12.2,937.86,85.5,14.3,3.17,84.08,19.48,411.34
"Saxton Lake","2007","Jul","min",11.58,2.03,15.62,0,921.83,54.3,4.3,0.87,285.7,3.71,99.31
"Saxton Lake","2007","Jul","obs_na",1,1,0,0,0,1,1,0,0,0,0
"Saxton Lake","2007","Aug","mean",12.2,4.66,18.94,2.28,929.17,78.12,7.8,1.53,357.35,7.12,184.65
"Saxton Lake","2007","Aug","max",17.35,14.09,28.31,11.4,937.88,95.2,12.5,4.25,75.68,10.95,301.08
"Saxton Lake","2007","Aug","min",8.39,-1.05,13.7,0,921.73,54.2,3.3,0.8,270.96,4.08,61.7
"Saxton Lake","2007","Aug","obs_na",0,0,0,0,0,0,0,0,0,0,0
"Saxton Lake","2007","Sep","mean",8.53,2.05,14.96,1.45,929.53,78.08,4.44,1.75,12.58,7.42,142.92
"Saxton Lake","2007","Sep","max",13.14,9.03,22.86,7.2,942.25,91.3,9.1,2.97,81.7,10.76,209.78
"Saxton Lake","2007","Sep","min",0.53,-6.3,4.57,0,918.66,64,-1.5,0.84,296.54,3.34,43.22
"Saxton Lake","2007","Sep","obs_na",0,0,0,0,0,0,0,0,0,0,0
"Saxton Lake","2007","Oct","mean",4.45,-0.19,8.8,1.86,925,80.63,1.08,1.78,336.39,7.48,66.24
"Saxton Lake","2007","Oct","max",10.69,5.81,16.76,21.8,942.88,96.5,7.1,4.97,82.94,15.77,130.41
"Saxton Lake","2007","Oct","min",0.02,-6.3,4.57,0,910.64,55.7,-3.1,0.54,285.07,3.71,13.53
"Saxton Lake","2007","Oct","obs_na",0,0,0,0,0,0,0,0,0,0,0
"Saxton Lake","2007","Nov","mean",-3.05,-7.31,-0.12,1.48,929.53,88.64,-4.7,1.61,344.07,6.63,30.8
"Saxton Lake","2007","Nov","max",2.93,0.73,8.23,17,947.65,98.2,2.1,4.23,82.01,14.29,81.96
"Saxton Lake","2007","Nov","min",-13.21,-21,-11.7,0,901.64,69.1,-15.3,0.01,271.37,1.11,6.75
"Saxton Lake","2007","Nov","obs_na",0,0,0,0,0,0,0,0,0,0,0
"Saxton Lake","2007","Dec","mean",-11.46,-17.52,-7.08,0.04,926.34,84.23,-13.6,1.59,323.23,6.52,21.88
"Saxton Lake","2007","Dec","max",-1.15,-2.9,1.6,0.8,946.18,94.5,-2.7,4.2,87.28,13.17,56.39
"Saxton Lake","2007","Dec","min",-28.96,-35.05,-21,0,907.23,71.5,-31.6,0.35,272.66,1.67,7.22
"Saxton Lake","2007","Dec","obs_na",0,0,0,0,0,0,0,0,0,0,0
"Saxton Lake","2008","Jan","mean",-10.39,-16.78,-4.8,0.2,923.69,82.85,-12.77,1.35,328.8,6.14,31.12
"Saxton Lake","2008","Jan","max",0.76,-2.43,3.74,1.8,945.39,96.3,-2.2,3.63,88.97,11.5,69.67
"Saxton Lake","2008","Jan","min",-31.41,-36.46,-27.06,0,892.74,63.9,-36.1,0.1,270.79,1.86,8.89
"Saxton Lake","2008","Jan","obs_na",0,0,0,0,0,0,0,0,0,0,0
"Saxton Lake","2008","Feb","mean",-6.67,-13.27,0.55,0.81,926.29,80.03,-9.76,1.52,343.94,6.9,68.89
"Saxton Lake","2008","Feb","max",2.28,0.29,7.03,5.8,939.83,94.1,-0.7,4.75,69.02,16.33,121.5
"Saxton Lake","2008","Feb","min",-21.8,-28.05,-18.05,0,908.33,61,-24.5,0.45,286.76,2.23,14.88
"Saxton Lake","2008","Feb","obs_na",0,0,0,0,0,0,0,0,0,0,0
"Saxton Lake","2008","Mar","mean",-3.28,-12.13,4.25,0.57,928.57,73.43,-7.92,1.56,345.25,7.83,132.23
"Saxton Lake","2008","Mar","max",5.32,1.17,9.42,8,938.86,96.3,-0.3,3.26,66.58,15.4,226.03
"Saxton Lake","2008","Mar","min",-10.29,-22.6,-0.6,0,920.93,55.8,-16.2,0.6,290.38,3.15,36.97
"Saxton Lake","2008","Mar","obs_na",0,0,0,0,0,0,0,0,0,0,0
"Saxton Lake","2008","Apr","mean",0.26,-5.98,5.49,0.59,929.16,67.23,-5.72,1.93,8.69,8.91,178.27
"Saxton Lake","2008","Apr","max",7.65,2.03,14.47,6.6,938.07,92,1.8,4.36,89.33,15.59,283.95
"Saxton Lake","2008","Apr","min",-7.7,-16.01,-4.33,0,917.96,46.2,-17.4,0.67,270.48,4.82,77.75
"Saxton Lake","2008","Apr","obs_na",0,0,0,0,0,0,0,0,0,0,0
"Saxton Lake","2008","May","mean",9.72,3.51,15.5,1.27,929.81,69.48,3.6,1.84,16.99,8.17,235.25
"Saxton Lake","2008","May","max",15.05,9.82,25.17,14,940.81,91,8.4,3.02,83.64,10.58,342.12
"Saxton Lake","2008","May","min",3.96,-2.43,6.62,0,920.35,48,-2.5,0.84,291.28,5.94,110.93
"Saxton Lake","2008","May","obs_na",0,0,0,0,0,0,0,0,0,0,0
"Saxton Lake","2008","Jun","mean",12.17,4.93,18.13,0.71,929.05,65.48,5.09,2.12,30.57,7.96,265.19
"Saxton Lake","2008","Jun","max",19.82,9.82,29.5,4.8,933.96,85.2,10.1,4.07,88.79,11.87,382.34
